  <58, 9, 4872>,
  <58, 10, 9175>,
  <58, 11, 7121>,
  <58, 12, 12936>,
  <58, 13, 12191>,
  <58, 14, 5585>,
  <59, 0, 7368>,
  <59, 1, 6483>,
  <59, 2, 7173>,
  <59, 3, 3948>,
  <59, 4, 3456>,
  <59, 5, 6458>,
  <59, 6, 10561>,
  <59, 7, 8267>,
  <59, 8, 1680>,
  <59, 9, 5839>,
  <59, 10, 7290>,
  <59, 11, 7086>,
  <59, 12, 12589>,
  <59, 13, 12567>,
  <59, 14, 6280>,
  <60, 0, 2297>,
  <60, 1, 5889>,
  <60, 2, 2359>,
  <60, 3, 4555>,
  <60, 4, 9436>,
  <60, 5, 2449>,
  <60, 6, 2185>,
  <60, 7, 2055>,
  <60, 8, 6380>,
  <60, 9, 5725>,
  <60, 10, 1487>,
  <60, 11, 3830>,
  <60, 12, 4148>,
  <60, 13, 5455>,
  <60, 14, 5215>,
  <61, 0, 10941>,
  <61, 1, 3022>,
  <61, 2, 10692>,
  <61, 3, 7780>,
  <61, 4, 5991>,
  <61, 5, 9409>,
  <61, 6, 11766>,
  <61, 7, 8529>,
  <61, 8, 6945>,
  <61, 9, 2317>,
  <61, 10, 9493>,
  <61, 11, 5577>,
  <61, 12, 13823>,
  <61, 13, 12766>,
  <61, 14, 3318>,
  <62, 0, 4475>,
  <62, 1, 2081>,
  <62, 2, 4353>,
  <62, 3, 2776>,
  <62, 4, 2505>,
  <62, 5, 3772>,
  <62, 6, 5437>,
  <62, 7, 3903>,
  <62, 8, 2272>,
  <62, 9, 1667>,
  <62, 10, 3963>,
  <62, 11, 2766>,
  <62, 12, 6556>,
  <62, 13, 6283>,
  <62, 14, 2003>,
  <63, 0, 2515>,
  <63, 1, 4891>,
  <63, 2, 2589>,
  <63, 3, 4229>,
  <63, 4, 7506>,
  <63, 5, 2777>,
  <63, 6, 1383>,
  <63, 7, 2205>,
  <63, 8, 5474>,
  <63, 9, 4840>,
  <63, 10, 2186>,
  <63, 11, 3479>,
  <63, 12, 2316>,
  <63, 13, 3534>,
  <63, 14, 4463>,
  <64, 0, 2019>,
  <64, 1, 2198>,
  <64, 2, 1925>,
  <64, 3, 1271>,
  <64, 4, 3628>,
  <64, 5, 1444>,
  <64, 6, 3101>,
  <64, 7, 1890>,
  <64, 8, 1948>,
  <64, 9, 1913>,
  <64, 10, 1561>,
  <64, 11, 1598>,
  <64, 12, 4215>,
  <64, 13, 4373>,
  <64, 14, 1811>,
  <65, 0, 4217>,
  <65, 1, 6972>,
  <65, 2, 4133>,
  <65, 3, 2808>,
  <65, 4, 5867>,
  <65, 5, 4062>,
  <65, 6, 7694>,
  <65, 7, 6493>,
  <65, 8, 2737>,
  <65, 9, 6522>,
  <65, 10, 4916>,
  <65, 11, 6519>,
  <65, 12, 9322>,
  <65, 13, 9926>,
  <65, 14, 6594>,
  <66, 0, 6034>,
  <66, 1, 9098>,
  <66, 2, 5883>,
  <66, 3, 3358>,
  <66, 4, 7308>,
  <66, 5, 5592>,
  <66, 6, 10792>,
  <66, 7, 8869>,
  <66, 8, 2781>,
  <66, 9, 8434>,
  <66, 10, 6800>,
  <66, 11, 8651>,
  <66, 12, 13127>,
  <66, 13, 13813>,
  <66, 14, 8597>,
  <67, 0, 3647>,
  <67, 1, 3353>,
  <67, 2, 3539>,
  <67, 3, 1759>,
  <67, 4, 2206>,
  <67, 5, 3136>,
  <67, 6, 5426>,
  <67, 7, 4163>,
  <67, 8, 559>,
  <67, 9, 2988>,
  <67, 10, 3594>,
  <67, 11, 3564>,
  <67, 12, 6567>,
  <67, 13, 6597>,
  <67, 14, 3195>,
  <68, 0, 4114>,
  <68, 1, 5588>,
  <68, 2, 3956>,
  <68, 3, 1258>,
  <68, 4, 4983>,
  <68, 5, 3452>,
  <68, 6, 7438>,
  <68, 7, 5673>,
  <68, 8, 803>,
  <68, 9, 5037>,
  <68, 10, 4313>,
  <68, 11, 5265>,
  <68, 12, 9310>,
  <68, 13, 9687>,
  <68, 14, 5162>,
  <69, 0, 8217>,
  <69, 1, 7602>,
  <69, 2, 8254>,
  <69, 3, 10052>,
  <69, 4, 13717>,
  <69, 5, 8067>,
  <69, 6, 2907>,
  <69, 7, 4540>,
  <69, 8, 11733>,
  <69, 9, 7902>,
  <69, 10, 6835>,
  <69, 11, 5700>,
  <69, 12, 908>,
  <69, 13, 1575>,
  <69, 14, 7168>,
  <70, 0, 7644>,
  <70, 1, 3717>,
  <70, 2, 7477>,
  <70, 3, 5124>,
  <70, 4, 1767>,
  <70, 5, 6713>,
  <70, 6, 8909>,
  <70, 7, 6880>,
  <70, 8, 3852>,
  <70, 9, 3310>,
  <70, 10, 7024>,
  <70, 11, 5210>,
  <70, 12, 10283>,
  <70, 13, 9695>,
  <70, 14, 3913>,
  <71, 0, 6653>,
  <71, 1, 3911>,
  <71, 2, 6428>,
  <71, 3, 4591>,
  <71, 4, 8298>,
  <71, 5, 5225>,
  <71, 6, 8118>,
  <71, 7, 4947>,
  <71, 8, 5471>,
  <71, 9, 3162>,
  <71, 10, 5231>,
  <71, 11, 3143>,
  <71, 12, 10607>,
  <71, 13, 10498>,
  <71, 14, 2996>,
  <72, 0, 3486>,
  <72, 1, 4731>,
  <72, 2, 3365>,
  <72, 3, 1297>,
  <72, 4, 3952>,
  <72, 5, 3007>,
  <72, 6, 6211>,
  <72, 7, 4834>,
  <72, 8, 673>,
  <72, 9, 4294>,
  <72, 10, 3715>,
  <72, 11, 4518>,
  <72, 12, 7696>,
  <72, 13, 8006>,
  <72, 14, 4411>,
  <73, 0, 2541>,
  <73, 1, 3742>,
  <73, 2, 2497>,
  <73, 3, 3436>,
  <73, 4, 7132>,
  <73, 5, 2104>,
  <73, 6, 2318>,
  <73, 7, 771>,
  <73, 8, 4822>,
  <73, 9, 3584>,
  <73, 10, 1330>,
  <73, 11, 1916>,
  <73, 12, 3986>,
  <73, 13, 4556>,
  <73, 14, 3127>,
  <74, 0, 3592>,
  <74, 1, 2000>,
  <74, 2, 3548>,
  <74, 3, 3818>,
  <74, 4, 5521>,
  <74, 5, 3173>,
  <74, 6, 2124>,
  <74, 7, 1154>,
  <74, 8, 4548>,
  <74, 9, 2094>,
  <74, 10, 2636>,
  <74, 11, 734>,
  <74, 12, 2827>,
  <74, 13, 2582>,
  <74, 14, 1647>,
  <75, 0, 3666>,
  <75, 1, 5500>,
  <75, 2, 3527>,
  <75, 3, 1177>,
  <75, 4, 4931>,
  <75, 5, 3131>,
  <75, 6, 6929>,
  <75, 7, 5367>,
  <75, 8, 1078>,
  <75, 9, 4998>,
  <75, 10, 3978>,
  <75, 11, 5110>,
  <75, 12, 8677>,
  <75, 13, 9103>,
  <75, 14, 5089>,
  <76, 0, 3547>,
  <76, 1, 3424>,
  <76, 2, 3439>,
  <76, 3, 1651>,
  <76, 4, 2346>,
  <76, 5, 3046>,
  <76, 6, 5392>,
  <76, 7, 4139>,
  <76, 8, 421>,
  <76, 9, 3058>,
  <76, 10, 3522>,
  <76, 11, 3582>,
  <76, 12, 6547>,
  <76, 13, 6608>,
  <76, 14, 3249>,
  <77, 0, 4105>,
  <77, 1, 4289>,
  <77, 2, 3991>,
  <77, 3, 4405>,
  <77, 4, 9008>,
  <77, 5, 3214>,
  <77, 6, 4199>,
  <77, 7, 1691>,
  <77, 8, 6071>,
  <77, 9, 4002>,
  <77, 10, 2504>,
  <77, 11, 1910>,
  <77, 12, 6373>,
  <77, 13, 6775>,
  <77, 14, 3406>,
  <78, 0, 499>,
  <78, 1, 5076>,
  <78, 2, 445>,
  <78, 3, 2411>,
  <78, 4, 7181>,
  <78, 5, 506>,
  <78, 6, 3527>,
  <78, 7, 2644>,
  <78, 8, 4090>,
  <78, 9, 4783>,
  <78, 10, 684>,
  <78, 11, 3586>,
  <78, 12, 5260>,
  <78, 13, 6172>,
  <78, 14, 4481>,
  <79, 0, 5769>,
  <79, 1, 3446>,
  <79, 2, 5647>,
  <79, 3, 3798>,
  <79, 4, 593>,
  <79, 5, 5123>,
  <79, 6, 7002>,
  <79, 7, 5536>,
  <79, 8, 2636>,
  <79, 9, 3136>,
  <79, 10, 5446>,
  <79, 11, 4421>,
  <79, 12, 8052>,
  <79, 13, 7697>,
  <79, 14, 3552>,
  <80, 0, 9913>,
  <80, 1, 13256>,
  <80, 2, 10070>,
  <80, 3, 13575>,
  <80, 4, 20200>,
  <80, 5, 10385>,
  <80, 6, 4691>,
  <80, 7, 7675>,
  <80, 8, 16263>,
  <80, 9, 13390>,
  <80, 10, 8924>,
  <80, 11, 10251>,
  <80, 12, 3854>,
  <80, 13, 6913>,
  <80, 14, 12455>,
  <81, 0, 7221>,
  <81, 1, 2452>,
  <81, 2, 7092>,
  <81, 3, 6804>,
  <81, 4, 9271>,
  <81, 5, 6204>,
  <81, 6, 5554>,
  <81, 7, 3209>,
  <81, 8, 7828>,
  <81, 9, 2563>,
  <81, 10, 5458>,
  <81, 11, 658>,
  <81, 12, 7042>,
  <81, 13, 6356>,
  <81, 14, 1692>,
  <82, 0, 7169>,
  <82, 1, 4290>,
  <82, 2, 7142>,
  <82, 3, 7744>,
  <82, 4, 9264>,
  <82, 5, 6753>,
  <82, 6, 3752>,
  <82, 7, 3803>,
  <82, 8, 8627>,
  <82, 9, 4681>,
  <82, 10, 5922>,
  <82, 11, 3577>,
  <82, 12, 3155>,
  <82, 13, 1461>,
  <82, 14, 4193>,
  <83, 0, 5963>,
  <83, 1, 3452>,
  <83, 2, 5883>,
  <83, 3, 6334>,
  <83, 4, 9439>,
  <83, 5, 5221>,
  <83, 6, 3677>,
  <83, 7, 1809>,
  <83, 8, 7629>,
  <83, 9, 3557>,
  <83, 10, 4308>,
  <83, 11, 1074>,
  <83, 12, 5048>,
  <83, 13, 4743>,
  <83, 14, 2784>,
  <84, 0, 4615>,
  <84, 1, 1180>,
  <84, 2, 4517>,
  <84, 3, 4016>,
  <84, 4, 5326>,
  <84, 5, 3904>,
  <84, 6, 4042>,
  <84, 7, 2427>,
  <84, 8, 4511>,
  <84, 9, 1111>,
  <84, 10, 3561>,
  <84, 11, 750>,
  <84, 12, 5077>,
  <84, 13, 4651>,
  <84, 14, 586>,
  <85, 0, 12403>,
  <85, 1, 9717>,
  <85, 2, 12418>,
  <85, 3, 14313>,
  <85, 4, 18175>,
  <85, 5, 12002>,
  <85, 6, 5537>,
  <85, 7, 6980>,
  <85, 8, 16269>,
  <85, 9, 10270>,
  <85, 10, 10405>,
  <85, 11, 7748>,
  <85, 12, 3264>,
  <85, 13, 330>,
  <85, 14, 9341>,
  <86, 0, 8815>,
  <86, 1, 9208>,
  <86, 2, 8877>,
  <86, 3, 11301>,
  <86, 4, 16278>,
  <86, 5, 8747>,
  <86, 6, 2431>,
  <86, 7, 4816>,
  <86, 8, 13469>,
  <86, 9, 9467>,
  <86, 10, 7259>,
  <86, 11, 6646>,
  <86, 12, 443>,
  <86, 13, 3052>,
  <86, 14, 8575>,
  <87, 0, 5448>,
  <87, 1, 3103>,
  <87, 2, 5274>,
  <87, 3, 4140>,
  <87, 4, 7372>,
  <87, 5, 4296>,
  <87, 6, 6237>,
  <87, 7, 3604>,
  <87, 8, 5061>,
  <87, 9, 2569>,
  <87, 10, 4128>,
  <87, 11, 2080>,
  <87, 12, 8270>,
  <87, 13, 8176>,
  <87, 14, 2260>,
  <88, 0, 6945>,
  <88, 1, 7099>,
  <88, 2, 6949>,
  <88, 3, 8961>,
  <88, 4, 14203>,
  <88, 5, 6561>,
  <88, 6, 1629>,
  <88, 7, 1998>,
  <88, 8, 11141>,
  <88, 9, 7222>,
  <88, 10, 5047>,
  <88, 11, 4098>,
  <88, 12, 3583>,
  <88, 13, 4556>,
  <88, 14, 6286>,
  <89, 0, 6076>,
  <89, 1, 4502>,
  <89, 2, 5881>,
  <89, 3, 5229>,
  <89, 4, 10221>,
  <89, 5, 4714>,
  <89, 6, 6794>,
  <89, 7, 3508>,
  <89, 8, 6872>,
  <89, 9, 3976>,
  <89, 10, 4263>,
  <89, 11, 2253>,
  <89, 12, 9439>,
  <89, 13, 9567>,
  <89, 14, 3373>,
  <90, 0, 5540>,
  <90, 1, 10301>,
  <90, 2, 5694>,
  <90, 3, 9066>,
  <90, 4, 15756>,
  <90, 5, 6086>,
  <90, 6, 2913>,
  <90, 7, 4794>,
  <90, 8, 11619>,
  <90, 9, 10217>,
  <90, 10, 4870>,
  <90, 11, 7404>,
  <90, 12, 4612>,
  <90, 13, 7193>,
  <90, 14, 9434>,
  <91, 0, 9735>,
  <91, 1, 8752>,
  <91, 2, 9769>,
  <91, 3, 11842>,
  <91, 4, 16192>,
  <91, 5, 9498>,
  <91, 6, 3349>,
  <91, 7, 5134>,
  <91, 8, 13842>,
  <91, 9, 9118>,
  <91, 10, 8011>,
  <91, 11, 6456>,
  <91, 12, 1361>,
  <91, 13, 1737>,
  <91, 14, 8227>,
  <92, 0, 2099>,
  <92, 1, 3345>,
  <92, 2, 1974>,
  <92, 3, 797>,
  <92, 4, 4455>,
  <92, 5, 1430>,
  <92, 6, 4138>,
  <92, 7, 2783>,
  <92, 8, 1906>,
  <92, 9, 2976>,
  <92, 10, 1880>,
  <92, 11, 2652>,
  <92, 12, 5561>,
  <92, 13, 5891>,
  <92, 14, 2900>,
  <93, 0, 1647>,
  <93, 1, 5536>,
  <93, 2, 1551>,
  <93, 3, 3035>,
  <93, 4, 8635>,
  <93, 5, 993>,
  <93, 6, 4043>,
  <93, 7, 2542>,
  <93, 8, 5045>,
  <93, 9, 5184>,
  <93, 10, 469>,
  <93, 11, 3596>,
  <93, 12, 6240>,
  <93, 13, 7181>,
  <93, 14, 4768>,
  <94, 0, 2656>,
  <94, 1, 5895>,
  <94, 2, 2708>,
  <94, 3, 4846>,
  <94, 4, 9730>,
  <94, 5, 2727>,
  <94, 6, 1955>,
  <94, 7, 1852>,
  <94, 8, 6693>,
  <94, 9, 5750>,
  <94, 10, 1684>,
  <94, 11, 3741>,
  <94, 12, 4003>,
  <94, 13, 5316>,
  <94, 14, 5205>,
  <95, 0, 1855>,
  <95, 1, 9578>,
  <95, 2, 1935>,
  <95, 3, 5742>,
  <95, 4, 14296>,
  <95, 5, 2198>,
  <95, 6, 5368>,
  <95, 7, 4216>,
  <95, 8, 8824>,
  <95, 9, 9141>,
  <95, 10, 1118>,
  <95, 11, 6503>,
  <95, 12, 8589>,
  <95, 13, 10492>,
  <95, 14, 8457>,
  <96, 0, 9243>,
  <96, 1, 13452>,
  <96, 2, 9415>,
  <96, 3, 13272>,
  <96, 4, 20705>,
  <96, 5, 9781>,
  <96, 6, 4038>,
  <96, 7, 7155>,
  <96, 8, 16228>,
  <96, 9, 13521>,
  <96, 10, 8219>,
  <96, 11, 10093>,
  <96, 12, 4180>,
  <96, 13, 7579>,
  <96, 14, 12522>,
  <97, 0, 6122>,
  <97, 1, 7603>,
  <97, 2, 6202>,
  <97, 3, 8213>,
  <97, 4, 12049>,
  <97, 5, 6310>,
  <97, 6, 2445>,
  <97, 7, 4306>,
  <97, 8, 9810>,
  <97, 9, 7721>,
  <97, 10, 5364>,
  <97, 11, 5799>,
  <97, 12, 1601>,
  <97, 13, 3486>,
  <97, 14, 7137>,
  <98, 0, 4808>,
  <98, 1, 2481>,
  <98, 2, 4694>,
  <98, 3, 3067>,
  <98, 4, 1414>,
  <98, 5, 4177>,
  <98, 6, 5806>,
  <98, 7, 4412>,
  <98, 8, 2221>,
  <98, 9, 2158>,
  <98, 10, 4416>,
  <98, 11, 3340>,
  <98, 12, 6798>,
  <98, 13, 6480>,
  <98, 14, 2537>,
  <99, 0, 3536>,
  <99, 1, 2890>,
  <99, 2, 3398>,
  <99, 3, 1767>,
  <99, 4, 4038>,
  <99, 5, 2751>,
  <99, 6, 5141>,
  <99, 7, 3443>,
  <99, 8, 2003>,
  <99, 9, 2424>,
  <99, 10, 3055>,
  <99, 11, 2675>,
  <99, 12, 6603>,
  <99, 13, 6655>,
  <99, 14, 2487>,
};


 
